sample_name,measurement_file,cell_name,direction,column_name,Efficiency,Fill Factor,Imax,InPower,Isc,Jsc,Pmax,Rs,Rsh,Vmax,Voc,fit_I_ph,fit_I_s,fit_n,fit_R_s,fit_R_sh,fit_R_squared,fit_RMSE,Mg,P,S,Fe,Cu,Zn,Pd,Sn,Pb,10.5min-391.3,10.5min-493.4,10.5min-771.3,11.2min-1028.4,11.2min-1148.4,11.8min-998.4,13.5min-189.0,13.5min-1225.4,11.8min-100.7,4min-214.1,4min-230.2,5.5min-123.0,5.5min-244.2,5.5min-101.2
7_LotF259221,20251002_水準15,セル4,Forward,7_LotF259221_20251002_水準15_セル4_Forward,14.8382879185817,0.674093324577833,1.291355,1.0237,1.454488,23.8753775443204,0.9039485,103.378449066886,754803.293690264,0.7,0.921963057504469,0.0014915623562115,1.7617120795282882e-07,3.9999999998237263,64.24281703902255,9999708.314828036,0.9927912125998316,0.0964635417873144,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル4,Reverse,7_LotF259221_20251002_水準15_セル4_Reverse,13.2734455022981,0.592287765829157,1.155169,1.0237,1.456484,23.9081418253447,0.8086183,104.79995313346,40408.4931305488,0.7,0.937357126485893,0.0014516828444124,7.029334986924174e-08,3.641428821159048,61.39025295926208,83750.74854910863,0.994732002898053,0.0843866345601054,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル5,Forward,7_LotF259221_20251002_水準15_セル5_Forward,10.2433453709783,0.516659318633662,1.09478,1.0237,1.442334,23.675869993434,0.6240246,142.751567876158,18834.7564038056,0.57,0.837397389102374,0.0014392367526856,4.230536787163746e-07,3.9999999998710862,121.14408378037118,9999054.754432606,0.9956118142377316,0.0738565373399578,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル5,Reverse,7_LotF259221_20251002_水準15_セル5_Reverse,10.4718693368352,0.504165560052123,1.119204,1.0237,1.440094,23.6391004596192,0.63794628,135.072893910683,14443.1508827797,0.57,0.878658456152752,0.0014289705670405,5.193256660549648e-07,4.258195831935887,93.33496034884172,1649251.4316336268,0.994582480140603,0.0834656497334275,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル6,Forward,7_LotF259221_20251002_水準15_セル6_Forward,15.2890203545634,0.692017517723597,1.293621,1.0237,1.431223,23.4934832567301,0.93140712,99.3086587994216,-66715.1868025149,0.72,0.940405495526671,0.0014684940723694,1.3818896510898566e-07,4.00000000286235,70.13807153788943,9582284.011979915,0.9852208914119645,0.1233850239704915,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル6,Reverse,7_LotF259221_20251002_水準15_セル6_Reverse,14.2169625738674,0.631038510966927,1.202913,1.0237,1.420477,23.3170879842416,0.86609736,105.861576672682,-50403.2258064646,0.72,0.96622138323394,0.0014375251227037,1.1764176275139317e-07,3.999999997841641,64.36596427050917,9999719.034856029,0.9946375659424592,0.071203049789001,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル7,Forward,7_LotF259221_20251002_水準15_セル7_Forward,15.7695554826001,0.701075338595999,1.298218,1.0237,1.449924,23.8004596191727,0.96068132,88.4526404661101,510994.115819226,0.74,0.945081837709749,0.0014897392544408,1.3854930769449886e-07,3.999999999843979,59.13457276881884,9999998.96945059,0.9859322000519368,0.1277564789431632,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル7,Reverse,7_LotF259221_20251002_水準15_セル7_Reverse,14.3530602429416,0.630296513745202,1.231533,1.0237,1.447604,23.7623768877216,0.87438843,99.4153482783102,692986.140279442,0.71,0.958318170670106,0.0014453067341051,4.407471140839714e-09,2.909527656026383,69.18633048152364,153417.26152750163,0.9930461662881084,0.0909411216645351,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル8,Forward,7_LotF259221_20251002_水準15_セル8_Forward,14.3131070256074,0.652670020619993,1.282286,1.0237,1.482951,24.3425968483257,0.87195448,94.4172318246121,38145.8790891449,0.68,0.90089328048612,0.0015187652471954,2.220414744110154e-07,3.999999999865164,76.73671362791043,9240993.35245104,0.984938459540404,0.1422027641390502,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル8,Reverse,7_LotF259221_20251002_水準15_セル8_Reverse,11.342440577807,0.537996754364181,1.096796,1.0237,1.480094,24.2956992777413,0.69098148,35.5494694863795,5999.43278090038,0.63,0.86775565712039,0.0014570400926619,3.019711248554095e-07,3.999999999945157,84.35237641685059,3242324.789128049,0.9874895215639002,0.134351781975529,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル9,Forward,7_LotF259221_20251002_水準15_セル9_Forward,16.4618296126067,0.722706137269703,1.355209,1.0237,1.486463,24.4002462245568,1.00285466,77.2067642699132,-291983.719696225,0.74,0.933516826789635,0.001537623686769,1.6331963043425533e-07,4.000000003373128,50.31987215846564,9999997.483356675,0.9862943876770957,0.1427168579485463,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル9,Reverse,7_LotF259221_20251002_水準15_セル9_Reverse,15.4054085686146,0.652151269226209,1.285613,1.0237,1.489119,24.4438443860801,0.93849749,76.6667211000387,-91291.3577514843,0.73,0.966396540674877,0.0014930100269467,5.933901067425157e-09,2.979322879410591,47.60523691584661,135063.60984730377,0.9887079480060592,0.1352443012388845,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル10,Forward,7_LotF259221_20251002_水準15_セル10_Forward,15.1948974064347,0.671994370112842,1.303765,1.0237,1.498957,24.6053348653972,0.92567315,96.9964186012361,29556.6502463041,0.71,0.918973224041649,0.0015244189231633,3.714336781010876e-09,2.7695111857298023,84.92102179964155,53653.325535633,0.9917183532726348,0.1059093125538395,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準15,セル10,Reverse,7_LotF259221_20251002_水準15_セル10_Reverse,14.0932222586999,0.61076675983367,1.226513,1.0237,1.502811,24.6685981615233,0.8585591,93.8723068152505,18109.9769509401,0.7,0.935385077814041,0.0013592925495,0.0006950545848586,0.5000000000000001,92.87321921837544,759.334814963002,0.9692992945883772,0.2155252827260475,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル1,Forward,7_LotF259221_20251002_水準13_セル1_Forward,12.9514653644123,0.643182202966715,1.143483,1.0237,1.352164,22.1957321076822,0.78900327,99.9167393810738,-33120.5588341816,0.69,0.907225847701111,0.0013865835550031,2.00180327581227e-07,3.999999999170703,79.09840564321362,9999915.274297938,0.9856122060417856,0.1292060816655184,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル1,Reverse,7_LotF259221_20251002_水準13_セル1_Reverse,12.195398883782,0.599179058821648,1.07673,1.0237,1.347533,22.1197143795141,0.7429437,112.865552195335,-227147.577093166,0.69,0.920152622781553,0.0013589493380343,1.9448363756114801e-07,3.99999999982051,70.2672409332693,6678724.141031559,0.9878657887862776,0.1219431070345014,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル2,Forward,7_LotF259221_20251002_水準13_セル2_Forward,14.9373407747866,0.700034121927525,1.263865,1.0237,1.415206,23.2305646749836,0.9099828,82.8202069378819,-560081.466397053,0.72,0.918532046616513,0.0014638317008399,1.845710287852324e-07,3.999999999870997,60.90357272013836,8924528.227139436,0.9834266495888344,0.1512986491612913,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル2,Reverse,7_LotF259221_20251002_水準13_セル2_Reverse,13.0130702560735,0.604824585282886,1.165818,1.0237,1.412682,23.1891332895601,0.79275624,103.972346682898,-81077.0969485319,0.68,0.927824468061878,0.0014223765111359,6.494550362772765e-09,2.9001921527592294,68.29781474735921,15477.58257804417,0.9902232001063916,0.1203795680902915,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル3,Forward,7_LotF259221_20251002_水準13_セル3_Forward,14.3881057124097,0.684143602901056,1.289005,1.0237,1.449097,23.786884438608,0.8765234,101.92727142631,81045.2379781198,0.68,0.884135414661035,0.0014885018137462,4.555563084501318e-09,2.730680851459073,85.73822519888866,23532.02118807665,0.9923867730875396,0.1075788977368573,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル3,Reverse,7_LotF259221_20251002_水準13_セル3_Reverse,15.9075219960604,0.702295603107189,1.309576,1.0237,1.448107,23.7706336178595,0.96908624,80.7653779500666,-79972.8576968774,0.74,0.952887927619361,0.0014916946644407,1.4381375708357133e-07,3.999999999860408,43.35773050847382,9037839.764043054,0.9867962425943066,0.1390902854315929,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル4,Forward,7_LotF259221_20251002_水準13_セル4_Forward,13.7380146093237,0.635572518805508,1.287569,1.0237,1.454153,23.8698785292186,0.83691985,133.152459032983,79502.7464584824,0.65,0.905542116921707,0.0014797419401257,1.1725316977082025e-07,3.746207608522621,72.29370447371336,529528.079334604,0.9987956702360014,0.0406484808250566,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル4,Reverse,7_LotF259221_20251002_水準13_セル4_Reverse,15.9977504924491,0.695276384101428,1.282346,1.0237,1.45225,23.8386408404465,0.97458296,64.0072425475088,11634.220119443,0.76,0.965205860733554,0.0014932970924092,1.424470606976037e-07,3.999999999969983,51.39155492694608,9999996.816651171,0.9888219970487048,0.1218582523705472,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル5,Forward,7_LotF259221_20251002_水準13_セル5_Forward,13.435797767564,0.636695758256309,1.27892,1.0237,1.44344,23.6940249507551,0.8185088,130.966873684258,87798.6484329128,0.64,0.890620444562862,0.0014663289075988,9.34928544765283e-08,3.609985040013638,81.20831673893477,3001940.9818636472,0.997512973746536,0.0582151436915887,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル5,Reverse,7_LotF259221_20251002_水準13_セル5_Reverse,15.8458530860144,0.698588639456843,1.322369,1.0237,1.438988,23.6209455022981,0.96532937,90.4420743475817,-27183.314387399,0.73,0.960277666935991,0.0014728168791204,8.246963443606085e-08,3.824133764849421,45.9239120912234,9999999.999999998,0.9930610131420992,0.0947716163311004,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル6,Forward,7_LotF259221_20251002_水準13_セル6_Forward,14.6253243598162,0.703235830021376,1.310257,1.0237,1.461374,23.9884110308601,0.89097476,86.6367867940586,31057.069718402,0.68,0.866967934252382,0.0015109281840171,1.4626099232776568e-08,2.9723135449094804,99.90936103224328,53589.61918754864,0.9710903728486596,0.2022121255733277,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル6,Reverse,7_LotF259221_20251002_水準13_セル6_Reverse,17.1771053841103,0.746404454853136,1.324594,1.0237,1.459865,23.9636408404465,1.04642926,63.7788476112542,27822.2746817256,0.79,0.960335438152232,0.0015079608941433,5.891770197186264e-08,3.690199109567492,53.55343303508146,9560346.951479375,0.9630782732684824,0.2163081990280013,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル7,Forward,7_LotF259221_20251002_水準13_セル7_Forward,14.8586153972423,0.700246062123683,1.311865,1.0237,1.469476,24.1214051214708,0.90518685,87.5124709646749,385604.113109969,0.69,0.879680699548089,0.0015270131436818,1.971692855608065e-07,3.856954644916499,76.56941828035325,9999999.999998886,0.9784995282776058,0.182899070443658,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル7,Reverse,7_LotF259221_20251002_水準13_セル7_Reverse,17.2284996717006,0.744559326853558,1.34559,1.0237,1.462135,24.0009028233749,1.0495602,60.1744746858622,80668.8178349659,0.78,0.964096646344142,0.0015204444773461,8.368503708812704e-08,3.801682394643348,41.95591602482084,7810771.122237964,0.9664136274918468,0.2266360869872588,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル8,Forward,7_LotF259221_20251002_水準13_セル8_Forward,15.6155154300722,0.710407679832743,1.358996,1.0237,1.495637,24.5508371634931,0.9512972,82.325511284646,-62842.7787934962,0.7,0.895328419927285,0.0015543054051772,1.748464066330989e-07,3.863111370000403,67.60203219254691,9055677.967907026,0.9804095869847516,0.1770871351422623,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル8,Reverse,7_LotF259221_20251002_水準13_セル8_Reverse,16.4713158240315,0.698020174979165,1.320306,1.0237,1.493473,24.5153151674327,1.00343256,64.9974878470948,38141.4701802839,0.76,0.962548980481904,0.0015448647471117,1.4559614517133348e-07,3.9999999998154143,40.25099132877924,9999998.61869254,0.974666058850144,0.2015651465108002,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル9,Forward,7_LotF259221_20251002_水準13_セル9_Forward,15.6819947472095,0.701802346872385,1.326871,1.0237,1.499044,24.6067629678267,0.95534712,81.6443431982017,-36117.6779616902,0.72,0.908096500511175,0.0015513419739459,1.5403965148780297e-07,3.861819034911805,63.87614346612645,9999999.999999994,0.983265782091259,0.160707297894324,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル9,Reverse,7_LotF259221_20251002_水準13_セル9_Reverse,14.9848759028234,0.64498827296271,1.267887,1.0237,1.501001,24.6388870650033,0.91287864,81.8448081664096,163140.201700524,0.72,0.942931719495581,0.0015292445277294,1.386478073439109e-07,3.8910913378973753,50.09101612875256,8747373.878653524,0.9848984007706296,0.1563613022420404,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル10,Forward,7_LotF259221_20251002_水準13_セル10_Forward,15.0357705187131,0.6789299464757,1.327506,1.0237,1.503206,24.6750820748523,0.91597914,89.3916833374708,36024.6277455016,0.69,0.89751583104364,0.0015497483901855,1.692369359548114e-07,3.859297976579583,73.27921257047582,9489623.216893297,0.9830192627168992,0.1584488758504666,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
7_LotF259221,20251002_水準13,セル10,Reverse,7_LotF259221_20251002_水準13_セル10_Reverse,14.1431405121471,0.618028986928734,1.267059,1.0237,1.500485,24.6304169402495,0.86160012,96.6695933063809,820895.52238089,0.68,0.929105963446675,0.0015079016343407,1.1723577557564509e-08,3.030213661815742,68.39999802921682,75370.99849231132,0.9861703199823328,0.1471034423501944,0,0,0,1,0,0,1.0,0,0,27590684.0,12872.0,19293542.0,44254599.0,30112.0,229718284.0,1153434389.0,955745445.0,18678042.0,273483.0,13643415.0,362893272.0,2503144.0,15371343.0
9_パターン1,20250808_水準4,セル6,Reverse,9_パターン1_20250808_水準4_セル6_Reverse,8.62116825344714,0.425718298942139,1.029807,1.0123,1.33638,21.9366382140512,0.52520157,330.879289874809,9481.39635109739,0.51,0.923153095001863,0.0014083707983335,1.1339329221429862e-06,4.999999999999999,146.8443386658929,3724.7296683740224,0.9948389502883932,0.0591764511542137,0,0,0,5,0,2,20.0,1,0,26621809.0,30683638.0,27037.0,0.0,17414.0,90901212.0,869013002.0,844549694.0,19832198.0,209279.0,17869307.0,376706934.0,2304069.0,23227741.0
9_パターン1,20250808_水準4,セル7,Reverse,9_パターン1_20250808_水準4_セル7_Reverse,9.81035981615233,0.482770908995174,1.067227,1.0123,1.337987,21.9630170715693,0.59764712,283.270711621351,12730.7938614426,0.56,0.925234556647344,0.0013623611420238,1.1320576237647664e-06,4.999999999999999,116.41006771341904,10563.09548260918,0.996447678824851,0.052216924165497,0,0,0,5,0,2,20.0,1,0,26621809.0,30683638.0,27037.0,0.0,17414.0,90901212.0,869013002.0,844549694.0,19832198.0,209279.0,17869307.0,376706934.0,2304069.0,23227741.0
9_パターン1,20250808_水準4,セル9,Reverse,9_パターン1_20250808_水準4_セル9_Reverse,10.1908084372948,0.502711198056636,1.089165,1.0123,1.346492,22.1026263952725,0.62082405,246.243069488809,13310.208526601,0.57,0.917162302254503,0.0013661245189501,1.14707491372849e-06,4.999999999999999,92.15318080168504,10430.540057986173,0.996934052037182,0.0525210189617371,0,0,0,5,0,2,20.0,1,0,26621809.0,30683638.0,27037.0,0.0,17414.0,90901212.0,869013002.0,844549694.0,19832198.0,209279.0,17869307.0,376706934.0,2304069.0,23227741.0
9_パターン1,20250808_水準4,セル10,Reverse,9_パターン1_20250808_水準4_セル10_Reverse,10.5953255088641,0.52007993065032,1.058143,1.0123,1.333777,21.8939100459619,0.64546723,210.783000671384,23915.123054168,0.61,0.930509645050701,0.0013389462712409,7.29275491606496e-07,4.74548698745868,97.80691824101542,36757.84109340462,0.9963880240983785,0.0549092003119684,0,0,0,5,0,2,20.0,1,0,26621809.0,30683638.0,27037.0,0.0,17414.0,90901212.0,869013002.0,844549694.0,19832198.0,209279.0,17869307.0,376706934.0,2304069.0,23227741.0
8_LotF259171,20251002_水準11,セル1,Forward,8_LotF259171_20251002_水準11_セル1_Forward,12.9556795797768,0.641142098766978,1.178,1.0237,1.310384,21.5099146421536,0.78926,164.687254868166,45725.3706526236,0.67,0.93943603952975,0.0013338873112555,1.2509938594226872e-07,4.000028736811418,101.79306464862276,7338677.075842977,0.9957355492477564,0.0549795693091111,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル1,Reverse,8_LotF259171_20251002_水準11_セル1_Reverse,13.3362754432042,0.63514373306845,1.14429,1.0237,1.301059,21.3568450426789,0.8124459,144.31682507603,-29162.2481442185,0.71,0.98316281145916,0.001311420248858,6.964364477536574e-08,3.9090927099586095,81.77129919581824,7220326.187740638,0.9984738294902374,0.0308937336001576,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル2,Forward,8_LotF259171_20251002_水準11_セル2_Forward,13.2389558437295,0.641030144267177,1.203757,1.0237,1.335541,21.9228660538411,0.80651719,163.052871524121,65346.5346534718,0.67,0.942058669684232,0.0013585557757914,1.2550117678010158e-07,4.000000727422264,97.53395962250012,6216316.694182198,0.9965833755279876,0.0502324722929493,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル2,Reverse,8_LotF259171_20251002_水準11_セル2_Reverse,13.1467711753119,0.617197844263463,1.12803,1.0237,1.334683,21.9087820091924,0.8009013,152.585492507061,38987.7365846793,0.71,0.972246680998513,0.0013381222803426,9.99764838072471e-08,4.000000000399333,86.84672695408149,9847106.233616972,0.9991356769414276,0.0240781736084307,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル3,Forward,8_LotF259171_20251002_水準11_セル3_Forward,12.0689481286934,0.606632868444845,1.205312,1.0237,1.363747,22.3858667104399,0.73524032,177.54006031675,45415.760645148,0.61,0.888729445920907,0.0013887440407522,2.2003912330018935e-07,3.99999999982126,107.50770123867424,9101924.450917868,0.9980852408544484,0.0430755517516025,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル3,Reverse,8_LotF259171_20251002_水準11_セル3_Reverse,12.4765784635588,0.592990877737893,1.151626,1.0237,1.366486,22.4308273145108,0.76007316,148.836611186826,82122.2377066235,0.66,0.937998616414862,0.0013615761277077,1.4542764215757602e-07,3.9999999999214766,86.89015657206006,9982748.862152426,0.999383548799696,0.0231357381663261,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル6,Forward,8_LotF259171_20251002_水準11_セル6_Forward,15.9612971109652,0.721911428179791,1.314003,1.0237,1.442398,23.676920551543,0.97236222,84.9572270097027,-17804.1543026705,0.74,0.93381113447718,0.0014936771673646,1.0083621457916385e-07,3.838216307025333,69.83130450093188,9999997.63559677,0.9768924081481676,0.161600429196584,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル6,Reverse,8_LotF259171_20251002_水準11_セル6_Reverse,15.3115049244911,0.656051340810704,1.227338,1.0237,1.436227,23.5756237688772,0.93277688,75.2090955377185,-59380.285745152,0.76,0.989958203191953,0.0014492544959723,9.840525291705324e-08,3.999999999932925,50.79359922637313,9999999.997447642,0.9863541418806862,0.1142296330258545,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル7,Forward,8_LotF259171_20251002_水準11_セル7_Forward,11.4763358502955,0.609629402750704,1.205411,1.0237,1.449747,23.7975541694025,0.69913838,47.8728695735265,5770.6229824678,0.58,0.791051976627699,0.0013177814265022,0.0006451593244757,0.5000000000000112,32.8822043577168,582.4142589922261,0.898789134460393,1.4839230916515012,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
8_LotF259171,20251002_水準11,セル8,Forward,8_LotF259171_20251002_水準11_セル8_Forward,16.0726899212081,0.708680721193347,1.341299,1.0237,1.489121,24.443877216021,0.97914827,83.2118578894578,-74421.5416535649,0.73,0.927828811240391,0.0015373900537398,1.6585892589264493e-07,4.000000292971319,64.14899843772153,8944165.077591848,0.9798024327438158,0.1608959002941273,0,0,0,0,9,0,1.0,0,0,31524240.0,17414.0,33964054.0,131896927.0,0.0,345105614.0,1074541003.0,950448572.0,61367034.0,220921.0,14189004.0,386091223.0,2593522.0,16749314.0
