rt,pc1,pc2
4.983277591973244,0.0014843134637387769,0.0006967475731603767
5.016722408026756,0.0014383653404675537,0.0008200856831650614
5.050167224080267,0.001450043886919992,0.0010550917130045117
5.083612040133779,0.0015270854821600188,0.001322463252467056
5.117056856187291,0.001575866300215534,0.0015124614493990834
5.150501672240803,0.0016502843665738341,0.0016193487391104357
5.183946488294314,0.0017106508948443895,0.0015605459757470292
5.217391304347826,0.0017119766606842515,0.0015803197386233421
5.250836120401337,0.0017107265776248031,0.0013781972156727729
5.2842809364548495,0.0016719528730159063,0.0012117153364651263
5.317725752508361,0.0016208854711862672,0.0011856487912056165
5.351170568561873,0.0015705276030673883,0.0012182369780341664
5.384615384615384,0.0015152772562967041,0.0012593552199818875
5.418060200668896,0.0015365216034153946,0.0013275986538101305
5.4515050167224075,0.0016029546562665877,0.0014576017175598063
5.48494983277592,0.0017107372635807865,0.0013908806875730097
5.518394648829431,0.00168937321236533,0.0013535298591793503
5.551839464882943,0.0016882844592583865,0.0013647239426389799
5.585284280936454,0.0017244136217453901,0.0013043901772921398
5.618729096989966,0.001756182755829676,0.001268678022423187
5.652173913043478,0.0017760034799745152,0.0013030897642297952
5.68561872909699,0.0017856854024853005,0.0013126611060481498
5.719063545150502,0.0018045719363446195,0.0013427327008173463
5.752508361204013,0.0018163607679231228,0.0013414619795643309
5.785953177257525,0.0018089907727211983,0.0012806378544823437
5.8193979933110365,0.001747137571873027,0.0013416580849389937
5.852842809364549,0.0016476309074805768,0.0013534502813562761
5.88628762541806,0.001546135837277019,0.0012154946060386406
5.919732441471572,0.001487227581023084,0.001349346238879408
5.953177257525083,0.0014677764925291575,0.001605591299102818
5.986622073578595,0.001449693250562385,0.001638488713706204
6.020066889632107,0.001431720809681169,0.0016794945879085082
6.053511705685619,0.0014084571815680415,0.001630226593789416
6.08695652173913,0.001339353863527282,0.0015613548052565045
6.120401337792642,0.0013053438653300208,0.0018118569717324629
6.153846153846153,0.001327567386310079,0.0012433282524169586
6.187290969899665,0.0013190007850385217,0.0009634577662064971
6.220735785953177,0.0013327281683528998,0.0012836978719784403
