rt,Output1.txt,Output3.txt,Output4.txt,Output5.txt,Output6.txt,Output7.txt
5.551839464882943,3.365545768809196,3.915208241155994,3.943987417040395,4.000766592924795,3.976987417040395,4.009987417040395
5.585284280936454,3.3991089362623605,3.953108936262361,3.9791089362623606,4.034108936262361,4.018343262513734,4.04610893626236
5.618729096989966,3.4334719051500198,3.9904719051500197,4.016224714635018,4.067977524120016,4.057471905150019,4.082224714635018
5.652173913043478,3.472348765593193,4.029087791638394,4.053348765593193,4.102087791638393,4.091565843728795,4.117348765593193
5.68561872909699,3.507469851543514,4.060195423594235,4.092744279492793,4.132920995644955,4.1211954235942345,4.149469851543515
5.719063545150502,3.5428734035420195,4.094298722833615,4.130586063187818,4.164298722833616,4.153011382479414,4.183298722833616
5.752508361204013,3.5807101141459925,4.128710114145993,4.169011237939992,4.196408990351993,4.1857101141459925,4.216710114145993
5.785953177257525,3.620774355766223,4.162516237177482,4.205145296471852,4.228516237177482,4.222516237177482,4.250830766824667
5.8193979933110365,3.673912352901026,4.195947411740615,4.2436199215472135,4.258619921547214,4.2579474117406155,4.291274901934018
5.852842809364549,3.730436557231589,4.231071462698792,4.279071462698792,4.295412736331992,4.293412736331992,4.329730189065593
5.88628762541806,3.782255576141093,4.2631277880705465,4.309127788070547,4.331482419415638,4.33219168210582,4.36319168210582
5.919732441471572,3.8193087602934153,4.292308760293415,4.334573480228212,4.359573480228212,4.363573480228212,4.400941120260813
5.953177257525083,3.8578142347239894,4.327814234723989,4.363051387779191,4.389051387779191,4.3882885408343935,4.437432811251591
5.986622073578595,3.8941578643439767,4.360763131300979,4.393368398257983,4.4205525973869735,4.42076313130098,4.471157864343977
6.020066889632107,3.9262623189744117,4.38985452910261,4.42285452910261,4.45085452910261,4.446446739230809,4.49985452910261
6.053511705685619,3.961215733115989,4.415951013181193,4.452529439869593,4.476529439869593,4.475951013181192,4.527951013181193
6.08695652173913,3.996913512668126,4.437609008445417,4.476174173704514,4.500609008445418,4.50604384318632,4.555913512668126
6.120401337792642,4.04027115595402,4.472375276532017,4.505927336821016,4.5275835176880115,4.534583517688011,4.596031457399013
6.153846153846153,4.086770338904792,4.511308615753994,4.543846892603194,4.568693785206389,4.577078954658785,4.610461723150799
6.187290969899665,4.095949872877617,4.523424809316427,4.5474749364388085,4.583,4.603474936438809,4.6198997457552355
6.220735785953177,4.108928537301208,4.5419285373012075,4.559440447751007,4.595440447751007,4.6084642686506045,4.6394404477510065
6.254180602006689,4.130509364949994,4.568516856909988,4.581007491959995,4.617513110929991,4.623509364949994,4.659509364949994
6.2876254180602,4.153605266957003,4.6041503813671465,4.604605266957003,4.644090228820287,4.645575190683573,4.681575190683573
6.321070234113712,4.1867541545046105,4.646338872672814,4.638282393894012,4.674225915115209,4.6686976757258085,4.701641196947006
6.354515050167223,4.224420228291986,4.6915042739503825,4.6809622511211835,4.709878205462787,4.69879415980439,4.723252136975191
